D,S,ho,do,hc,hz,du,J,Q,Hi,y
500,60000,300,235,1250,1250,294.46,4.7,20,5,27044.44
500,60000,300,235,1250,1250,294.46,4.7,20,6,25609.08
500,60000,300,235,1250,1250,294.46,4.7,20,7,24262.09
500,60000,300,235,1250,1250,294.46,4.7,20,8,24707.77
500,60000,300,235,1250,1250,294.46,4.7,20,9,26169.73
500,60000,300,235,1250,1250,294.46,4.7,20,10,28275.56
500,60000,300,235,1250,1250,294.46,4.7,20,11,33600
500,60000,300,235,1250,1250,294.46,4.7,20,12,34700
500,60000,300,235,1250,1250,294.46,4.7,25,1,0
500,60000,300,235,1250,1250,294.46,4.7,25,2,11782.77
500,60000,300,235,1250,1250,294.46,4.7,25,3,31294.57
500,60000,300,235,1250,1250,294.46,4.7,25,4,36865.99
500,60000,300,235,1250,1250,294.46,4.7,25,5,31004.8
500,60000,300,235,1250,1250,294.46,4.7,25,6,26935.52
500,60000,300,235,1250,1250,294.46,4.7,25,7,32388.6
500,60000,300,235,1250,1250,294.46,4.7,25,8,32975.66
500,60000,300,235,1250,1250,294.46,4.7,25,9,30825.92
500,60000,300,235,1250,1250,294.46,4.7,25,10,35777.84
500,60000,300,235,1250,1250,294.46,4.7,25,11,40500
500,60000,300,235,1250,1250,294.46,4.7,25,12,39200
500,60000,300,235,1250,1250,294.46,4.7,30,1,0
500,60000,300,235,1250,1250,294.46,4.7,30,2,13731.17
500,60000,300,235,1250,1250,294.46,4.7,30,3,32114
500,60000,300,235,1250,1250,294.46,4.7,30,4,39388.91
500,60000,300,235,1250,1250,294.46,4.7,30,5,37095.83
500,60000,300,235,1250,1250,294.46,4.7,30,6,37807.04
500,60000,300,235,1250,1250,294.46,4.7,30,7,41419.04
500,60000,300,235,1250,1250,294.46,4.7,30,8,38097.84
500,60000,300,235,1250,1250,294.46,4.7,30,9,36602.95
500,60000,300,235,1250,1250,294.46,4.7,30,10,43543.8
500,60000,300,235,1250,1250,294.46,4.7,30,11,51000
500,60000,300,235,1250,1250,294.46,4.7,30,12,48300
500,60000,370,235,1250,1250,294.46,4.7,15,1,0
500,60000,370,235,1250,1250,294.46,4.7,15,2,5991.62
500,60000,370,235,1250,1250,294.46,4.7,15,3,15680.03
500,60000,370,235,1250,1250,294.46,4.7,15,4,18282.19
500,60000,370,235,1250,1250,294.46,4.7,15,5,17798.94
500,60000,370,235,1250,1250,294.46,4.7,15,6,15635.9
500,60000,370,235,1250,1250,294.46,4.7,15,7,16041.38
500,60000,370,235,1250,1250,294.46,4.7,15,8,17273.45
500,60000,370,235,1250,1250,294.46,4.7,15,9,18656.59
500,60000,370,235,1250,1250,294.46,4.7,15,10,20315.06
500,60000,370,235,1250,1250,294.46,4.7,15,11,24500
500,60000,370,235,1250,1250,294.46,4.7,15,12,26500
500,60000,370,235,1250,1250,294.46,4.7,20,1,0
500,60000,370,235,1250,1250,294.46,4.7,20,2,8031.72
500,60000,370,235,1250,1250,294.46,4.7,20,3,21644.81
500,60000,370,235,1250,1250,294.46,4.7,20,4,23539.23
500,60000,370,235,1250,1250,294.46,4.7,20,5,23767.13
500,60000,370,235,1250,1250,294.46,4.7,20,6,25123.51
500,60000,370,235,1250,1250,294.46,4.7,20,7,24739.53
500,60000,370,235,1250,1250,294.46,4.7,20,8,23848.25
500,60000,370,235,1250,1250,294.46,4.7,20,9,23639.75
500,60000,370,235,1250,1250,294.46,4.7,20,10,29349.07
500,60000,370,235,1250,1250,294.46,4.7,20,11,32200
500,60000,370,235,1250,1250,294.46,4.7,20,12,32100
500,60000,335,165,1250,1250,294.46,4.7,10,1,0
500,60000,335,165,1250,1250,294.46,4.7,10,2,2604.73
500,60000,335,165,1250,1250,294.46,4.7,10,3,11611.05
500,60000,335,165,1250,1250,294.46,4.7,10,4,11150.08
500,60000,335,165,1250,1250,294.46,4.7,10,5,10702.75
500,60000,335,165,1250,1250,294.46,4.7,10,6,10790.97
500,60000,335,165,1250,1250,294.46,4.7,10,7,9676.53
500,60000,335,165,1250,1250,294.46,4.7,10,8,12318.52
500,60000,335,165,1250,1250,294.46,4.7,10,9,13278.62
500,60000,335,165,1250,1250,294.46,4.7,10,10,13334.57
500,60000,335,165,1250,1250,294.46,4.7,10,11,16300
500,60000,335,165,1250,1250,294.46,4.7,10,12,17300
500,60000,335,200,1250,1250,294.46,4.7,10,1,0
500,60000,335,200,1250,1250,294.46,4.7,10,2,4765.64
500,60000,335,200,1250,1250,294.46,4.7,10,3,12786.99
500,60000,335,200,1250,1250,294.46,4.7,10,4,11937
500,60000,335,200,1250,1250,294.46,4.7,10,5,11873.87
500,60000,335,200,1250,1250,294.46,4.7,10,6,10752.18
500,60000,335,200,1250,1250,294.46,4.7,10,7,11367.93
500,60000,335,200,1250,1250,294.46,4.7,10,8,10969.36
500,60000,335,200,1250,1250,294.46,4.7,10,9,12490.24
500,60000,335,200,1250,1250,294.46,4.7,10,10,12787.91
500,60000,335,200,1250,1250,294.46,4.7,10,11,15800
500,60000,335,200,1250,1250,294.46,4.7,10,12,16900
500,60000,335,200,1250,1250,294.46,4.7,15,1,0
500,60000,335,200,1250,1250,294.46,4.7,15,2,7472.56
500,60000,335,200,1250,1250,294.46,4.7,15,3,16520.76
500,60000,335,200,1250,1250,294.46,4.7,15,4,17636.39
500,60000,335,200,1250,1250,294.46,4.7,15,5,18396.98
500,60000,335,200,1250,1250,294.46,4.7,15,6,18516.62
500,60000,335,200,1250,1250,294.46,4.7,15,7,16696.52
500,60000,335,200,1250,1250,294.46,4.7,15,8,16026.47
500,60000,335,200,1250,1250,294.46,4.7,15,9,17819.95
500,60000,335,200,1250,1250,294.46,4.7,15,10,19563.98
500,60000,335,200,1250,1250,294.46,4.7,15,11,25500
500,60000,335,200,1250,1250,294.46,4.7,15,12,23900
500,60000,335,200,1250,1250,294.46,4.7,20,1,0
500,60000,335,200,1250,1250,294.46,4.7,20,2,10060.12
500,60000,335,200,1250,1250,294.46,4.7,20,3,22551.52
500,60000,335,200,1250,1250,294.46,4.7,20,4,25586.92
500,60000,335,200,1250,1250,294.46,4.7,20,5,25879.89
500,60000,335,200,1250,1250,294.46,4.7,20,6,25878.86
500,60000,335,200,1250,1250,294.46,4.7,20,7,23929.96
500,60000,335,200,1250,1250,294.46,4.7,20,8,22515
500,60000,335,200,1250,1250,294.46,4.7,20,9,23956.5
500,60000,335,200,1250,1250,294.46,4.7,20,10,27030.74
500,60000,335,200,1250,1250,294.46,4.7,20,11,33100
500,60000,335,200,1250,1250,294.46,4.7,20,12,34400
500,60000,335,200,1250,1250,294.46,4.7,25,1,0
500,60000,335,200,1250,1250,294.46,4.7,25,2,12974.69
500,60000,335,200,1250,1250,294.46,4.7,25,3,28027.9
500,60000,335,200,1250,1250,294.46,4.7,25,4,32047.62
500,60000,335,200,1250,1250,294.46,4.7,25,5,31466.84
500,60000,335,200,1250,1250,294.46,4.7,25,6,28465.19
500,60000,335,200,1250,1250,294.46,4.7,25,7,27500.67
500,60000,335,200,1250,1250,294.46,4.7,25,8,30115.3
500,60000,335,200,1250,1250,294.46,4.7,25,9,35471.93
500,60000,335,200,1250,1250,294.46,4.7,25,10,35426.36
500,60000,335,200,1250,1250,294.46,4.7,25,11,40800
500,60000,335,200,1250,1250,294.46,4.7,25,12,46400
500,60000,335,270,1250,1250,294.46,4.7,10,1,0
500,60000,335,270,1250,1250,294.46,4.7,10,2,4560.32
500,60000,335,270,1250,1250,294.46,4.7,10,3,12190.47
500,60000,335,270,1250,1250,294.46,4.7,10,4,10721.04
500,60000,335,270,1250,1250,294.46,4.7,10,5,11105.95
500,60000,335,270,1250,1250,294.46,4.7,10,6,11733.66
500,60000,335,270,1250,1250,294.46,4.7,10,7,10340.64
500,60000,335,270,1250,1250,294.46,4.7,10,8,10340.64
500,60000,335,270,1250,1250,294.46,4.7,10,9,10856.93
500,60000,335,270,1250,1250,294.46,4.7,10,10,12470.4
500,60000,335,270,1250,1250,294.46,4.7,10,11,15800
500,60000,335,270,1250,1250,294.46,4.7,10,12,12800
500,60000,335,270,1250,1250,294.46,4.7,15,1,0
500,60000,335,270,1250,1250,294.46,4.7,15,2,5715.66
500,60000,335,270,1250,1250,294.46,4.7,15,3,16610.91
500,60000,335,270,1250,1250,294.46,4.7,15,4,14654.53
500,60000,335,270,1250,1250,294.46,4.7,15,5,14228.18
500,60000,335,270,1250,1250,294.46,4.7,15,6,15562.01
500,60000,335,270,1250,1250,294.46,4.7,15,7,14031.34
500,60000,335,270,1250,1250,294.46,4.7,15,8,14214.23
500,60000,335,270,1250,1250,294.46,4.7,15,9,16806.29
500,60000,335,270,1250,1250,294.46,4.7,15,10,16867.25
500,60000,335,270,1250,1250,294.46,4.7,15,11,22100
500,60000,335,270,1250,1250,294.46,4.7,15,12,20200
500,60000,335,270,1250,1250,294.46,4.7,20,1,0
500,60000,335,270,1250,1250,294.46,4.7,20,2,17484.86
500,60000,335,270,1250,1250,294.46,4.7,20,3,25284.02
500,60000,335,270,1250,1250,294.46,4.7,20,4,23252.17
500,60000,335,270,1250,1250,294.46,4.7,20,5,22727.87
500,60000,335,270,1250,1250,294.46,4.7,20,6,24952.14
500,60000,335,270,1250,1250,294.46,4.7,20,7,21981.92
500,60000,335,270,1250,1250,294.46,4.7,20,8,22362.57
500,60000,335,270,1250,1250,294.46,4.7,20,9,25761.52
500,60000,335,270,1250,1250,294.46,4.7,20,10,26628.43
500,60000,335,270,1250,1250,294.46,4.7,20,11,33500
500,60000,335,270,1250,1250,294.46,4.7,20,12,29700
500,60000,335,270,1250,1250,294.46,4.7,25,1,0
500,60000,335,270,1250,1250,294.46,4.7,25,2,12323.39
500,60000,335,270,1250,1250,294.46,4.7,25,3,31950.44
500,60000,335,270,1250,1250,294.46,4.7,25,4,30078
500,60000,335,270,1250,1250,294.46,4.7,25,5,31867.61
500,60000,335,270,1250,1250,294.46,4.7,25,6,29018.22
500,60000,335,270,1250,1250,294.46,4.7,25,7,28165.54
500,60000,335,270,1250,1250,294.46,4.7,25,8,29654.23
500,60000,335,270,1250,1250,294.46,4.7,25,9,31726.2
500,60000,335,270,1250,1250,294.46,4.7,25,10,34034.04
500,60000,335,270,1250,1250,294.46,4.7,25,11,34300
500,60000,335,270,1250,1250,294.46,4.7,25,12,37600
500,60000,335,270,1250,1250,294.46,4.7,30,1,0
500,60000,335,270,1250,1250,294.46,4.7,30,2,22740.18
500,60000,335,270,1250,1250,294.46,4.7,30,3,39602.59
500,60000,335,270,1250,1250,294.46,4.7,30,4,38436.69
500,60000,335,270,1250,1250,294.46,4.7,30,5,32690.13
500,60000,335,270,1250,1250,294.46,4.7,30,6,32102.51
500,60000,335,270,1250,1250,294.46,4.7,30,7,32988.9
500,60000,335,270,1250,1250,294.46,4.7,30,8,34419.21
500,60000,335,270,1250,1250,294.46,4.7,30,9,38962.56
500,60000,335,270,1250,1250,294.46,4.7,30,10,40106.37
500,60000,335,270,1250,1250,294.46,4.7,30,11,51200
500,60000,335,270,1250,1250,294.46,4.7,30,12,40700
500,60000,335,305,1250,1250,294.46,4.7,10,1,0
500,60000,335,305,1250,1250,294.46,4.7,10,2,3929.5
500,60000,335,305,1250,1250,294.46,4.7,10,3,11344.61
500,60000,335,305,1250,1250,294.46,4.7,10,4,9310.11
500,60000,335,305,1250,1250,294.46,4.7,10,5,9310.11
500,60000,335,305,1250,1250,294.46,4.7,10,6,9701.72
500,60000,335,305,1250,1250,294.46,4.7,10,7,10637.54
500,60000,335,305,1250,1250,294.46,4.7,10,8,8818.01
500,60000,335,305,1250,1250,294.46,4.7,10,9,9647.59
500,60000,335,305,1250,1250,294.46,4.7,10,10,9004.61
500,60000,335,305,1250,1250,294.46,4.7,10,11,11000
500,60000,335,305,1250,1250,294.46,4.7,10,12,10400
500,60000,335,305,1250,1250,294.46,4.7,15,1,0
500,60000,335,305,1250,1250,294.46,4.7,15,2,6190.28
500,60000,335,305,1250,1250,294.46,4.7,15,3,16050.23
500,60000,335,305,1250,1250,294.46,4.7,15,4,13274.14
500,60000,335,305,1250,1250,294.46,4.7,15,5,14205.14
500,60000,335,305,1250,1250,294.46,4.7,15,6,14896.04
500,60000,335,305,1250,1250,294.46,4.7,15,7,13646.89
500,60000,335,305,1250,1250,294.46,4.7,15,8,13610.97
500,60000,335,305,1250,1250,294.46,4.7,15,9,14962.89
500,60000,335,305,1250,1250,294.46,4.7,15,10,13157.44
500,60000,335,305,1250,1250,294.46,4.7,15,11,17200
500,60000,335,305,1250,1250,294.46,4.7,15,12,17900
500,60000,335,305,1250,1250,294.46,4.7,20,1,0
500,60000,335,305,1250,1250,294.46,4.7,20,2,8180.63
500,60000,335,305,1250,1250,294.46,4.7,20,3,22458.43
500,60000,335,305,1250,1250,294.46,4.7,20,4,19389.55
500,60000,335,305,1250,1250,294.46,4.7,20,5,19762.9
500,60000,335,305,1250,1250,294.46,4.7,20,6,20011.26
500,60000,335,305,1250,1250,294.46,4.7,20,7,18938.16
500,60000,335,305,1250,1250,294.46,4.7,20,8,18452.53
500,60000,335,305,1250,1250,294.46,4.7,20,9,18128.08
500,60000,335,305,1250,1250,294.46,4.7,20,10,20034.24
500,60000,335,305,1250,1250,294.46,4.7,20,11,24000
500,60000,335,305,1250,1250,294.46,4.7,20,12,22300
500,60000,335,305,1250,1250,294.46,4.7,25,1,0
500,60000,335,305,1250,1250,294.46,4.7,25,2,9709.29
500,60000,335,305,1250,1250,294.46,4.7,25,3,29016.63
500,60000,335,305,1250,1250,294.46,4.7,25,4,28687.68
500,60000,335,305,1250,1250,294.46,4.7,25,5,28780.36
500,60000,335,305,1250,1250,294.46,4.7,25,6,28784.51
500,60000,335,305,1250,1250,294.46,4.7,25,7,24786.36
500,60000,335,305,1250,1250,294.46,4.7,25,8,23843.42
500,60000,335,305,1250,1250,294.46,4.7,25,9,23929.8
500,60000,335,305,1250,1250,294.46,4.7,25,10,24706.95
500,60000,335,305,1250,1250,294.46,4.7,25,11,29600
500,60000,335,305,1250,1250,294.46,4.7,25,12,26700
500,60000,335,305,1250,1250,294.46,4.7,30,1,0
500,60000,335,305,1250,1250,294.46,4.7,30,2,11679.92
500,60000,335,305,1250,1250,294.46,4.7,30,3,35293.69
500,60000,335,305,1250,1250,294.46,4.7,30,4,30460.17
500,60000,335,305,1250,1250,294.46,4.7,30,5,31181.02
500,60000,335,305,1250,1250,294.46,4.7,30,6,31181.02
500,60000,335,305,1250,1250,294.46,4.7,30,7,28887.98
500,60000,335,305,1250,1250,294.46,4.7,30,8,26717.06
500,60000,335,305,1250,1250,294.46,4.7,30,9,29674.07
500,60000,335,305,1250,1250,294.46,4.7,30,10,32870.65
500,60000,335,305,1250,1250,294.46,4.7,30,11,35500
500,60000,335,305,1250,1250,294.46,4.7,30,12,33000
500,60000,335,305,1250,1250,294.46,4.7,35,1,0
500,60000,335,305,1250,1250,294.46,4.7,35,2,14806.06
500,60000,335,305,1250,1250,294.46,4.7,35,3,46297.23
500,60000,335,305,1250,1250,294.46,4.7,35,4,44914.94
500,60000,335,305,1250,1250,294.46,4.7,35,5,45219.38
500,60000,335,305,1250,1250,294.46,4.7,35,6,45839.12
500,60000,335,305,1250,1250,294.46,4.7,35,7,36493.23
500,60000,335,305,1250,1250,294.46,4.7,35,8,38721.1
500,60000,335,305,1250,1250,294.46,4.7,35,9,39354.81
500,60000,335,305,1250,1250,294.46,4.7,35,10,41710.06
500,60000,335,305,1250,1250,294.46,4.7,35,11,51200
500,60000,335,305,1250,1250,294.46,4.7,35,12,55900
500,60000,335,235,1250,1250,500,0,10,1,0
500,60000,335,235,1250,1250,500,0,10,2,6175.21
500,60000,335,235,1250,1250,500,0,10,3,12202.29
500,60000,335,235,1250,1250,500,0,10,4,11215.47
500,60000,335,235,1250,1250,500,0,10,5,10853.47
500,60000,335,235,1250,1250,500,0,10,6,10853.47
500,60000,335,235,1250,1250,500,0,10,7,8796.82
500,60000,335,235,1250,1250,500,0,10,8,12423.11
500,60000,335,235,1250,1250,500,0,10,9,8772.21
500,60000,335,235,1250,1250,500,0,10,10,7882.39
500,60000,335,235,1250,1250,500,0,10,11,8570
500,60000,335,235,1250,1250,500,0,10,12,7510
500,60000,335,235,1250,1250,500,0,15,1,0
500,60000,335,235,1250,1250,500,0,15,2,9354.43
500,60000,335,235,1250,1250,500,0,15,3,18664.03
500,60000,335,235,1250,1250,500,0,15,4,17548.42
500,60000,335,235,1250,1250,500,0,15,5,17230.8
500,60000,335,235,1250,1250,500,0,15,6,17141.89
500,60000,335,235,1250,1250,500,0,15,7,13767.01
500,60000,335,235,1250,1250,500,0,15,8,18442.21
500,60000,335,235,1250,1250,500,0,15,9,13068.1
500,60000,335,235,1250,1250,500,0,15,10,11977.65
500,60000,335,235,1250,1250,500,0,15,11,12700
500,60000,335,235,1250,1250,500,0,15,12,11100
500,60000,335,235,1250,1250,500,0,20,1,0
500,60000,335,235,1250,1250,500,0,20,2,14102.43
500,60000,335,235,1250,1250,500,0,20,3,24889.96
500,60000,335,235,1250,1250,500,0,20,4,22326.49
500,60000,335,235,1250,1250,500,0,20,5,22326.49
500,60000,335,235,1250,1250,500,0,20,6,22326.49
500,60000,335,235,1250,1250,500,0,20,7,20240.42
500,60000,335,235,1250,1250,500,0,20,8,24387.19
500,60000,335,235,1250,1250,500,0,20,9,17186.5
500,60000,335,235,1250,1250,500,0,20,10,16311.89
500,60000,335,235,1250,1250,500,0,20,11,17200
500,60000,335,235,1250,1250,500,0,20,12,15000
500,60000,335,235,1250,1250,500,0,25,1,0
500,60000,335,235,1250,1250,500,0,25,2,24252.82
500,60000,335,235,1250,1250,500,0,25,3,32895.84
500,60000,335,235,1250,1250,500,0,25,4,31966.95
500,60000,335,235,1250,1250,500,0,25,5,31230.83
500,60000,335,235,1250,1250,500,0,25,6,30400.87
500,60000,335,235,1250,1250,500,0,25,7,22819.64
500,60000,335,235,1250,1250,500,0,25,8,23728.47
500,60000,335,235,1250,1250,500,0,25,9,26344.94
500,60000,335,235,1250,1250,500,0,25,10,26224.97
500,60000,335,235,1250,1250,500,0,25,11,21800
500,60000,335,235,1250,1250,500,0,25,12,27700
500,60000,335,235,1250,1250,500,0,30,1,0
500,60000,335,235,1250,1250,500,0,30,2,30463.9
500,60000,335,235,1250,1250,500,0,30,3,37862.37
500,60000,335,235,1250,1250,500,0,30,4,35467.8
500,60000,335,235,1250,1250,500,0,30,5,34507.89
500,60000,335,235,1250,1250,500,0,30,6,34507.89
500,60000,335,235,1250,1250,500,0,30,7,29598.52
500,60000,335,235,1250,1250,500,0,30,8,37914.35
500,60000,335,235,1250,1250,500,0,30,9,26006.7
500,60000,335,235,1250,1250,500,0,30,10,24727.54
500,60000,335,235,1250,1250,500,0,30,11,25900
500,60000,335,235,1250,1250,500,0,30,12,22500
500,60000,335,235,1250,1250,500,0,35,1,0
500,60000,335,235,1250,1250,500,0,35,2,12724.32
500,60000,335,235,1250,1250,500,0,35,3,4556.88
500,60000,335,235,1250,1250,500,0,35,4,2848.01
500,60000,335,235,1250,1250,500,0,35,5,2848.01
500,60000,335,235,1250,1250,500,0,35,6,2848.01
500,60000,335,235,1250,1250,500,0,35,7,6146.73
500,60000,335,235,1250,1250,500,0,35,8,16051.19
500,60000,335,235,1250,1250,500,0,35,9,19764.94
500,60000,335,235,1250,1250,500,0,35,10,22843.51
500,60000,335,235,1250,1250,500,0,35,11,24900
500,60000,335,235,1250,1250,500,0,35,12,23800
500,60000,335,235,1250,1250,405.7,2.16,10,1,0
500,60000,335,235,1250,1250,405.7,2.16,10,2,18257.9
500,60000,335,235,1250,1250,405.7,2.16,10,3,17702.4
500,60000,335,235,1250,1250,405.7,2.16,10,4,23396.05
500,60000,335,235,1250,1250,405.7,2.16,10,5,24026.67
500,60000,335,235,1250,1250,405.7,2.16,10,6,24331.2
500,60000,335,235,1250,1250,405.7,2.16,10,7,20924.16
500,60000,335,235,1250,1250,405.7,2.16,10,8,18130.56
500,60000,335,235,1250,1250,405.7,2.16,10,9,19033.76
500,60000,335,235,1250,1250,405.7,2.16,10,10,19433.1
500,60000,335,235,1250,1250,405.7,2.16,10,11,21100
500,60000,335,235,1250,1250,405.7,2.16,10,12,16900
500,60000,335,235,1250,1250,405.7,2.16,15,1,0
500,60000,335,235,1250,1250,405.7,2.16,15,2,12748.79
500,60000,335,235,1250,1250,405.7,2.16,15,3,20005.34
500,60000,335,235,1250,1250,405.7,2.16,15,4,19894.36
500,60000,335,235,1250,1250,405.7,2.16,15,5,19324.08
500,60000,335,235,1250,1250,405.7,2.16,15,6,19324.08
500,60000,335,235,1250,1250,405.7,2.16,15,7,13719.74
500,60000,335,235,1250,1250,405.7,2.16,15,8,17164.67
500,60000,335,235,1250,1250,405.7,2.16,15,9,15394.21
500,60000,335,235,1250,1250,405.7,2.16,15,10,16120.74
500,60000,335,235,1250,1250,405.7,2.16,15,11,14100
500,60000,335,235,1250,1250,405.7,2.16,15,12,20400
500,60000,335,235,1250,1250,405.7,2.16,20,1,0
500,60000,335,235,1250,1250,405.7,2.16,20,2,17465.98
500,60000,335,235,1250,1250,405.7,2.16,20,3,27475.17
500,60000,335,235,1250,1250,405.7,2.16,20,4,26986.08
500,60000,335,235,1250,1250,405.7,2.16,20,5,26047.21
500,60000,335,235,1250,1250,405.7,2.16,20,6,26047.21
500,60000,335,235,1250,1250,405.7,2.16,20,7,18374.39
500,60000,335,235,1250,1250,405.7,2.16,20,8,23873.81
500,60000,335,235,1250,1250,405.7,2.16,20,9,21750.56
500,60000,335,235,1250,1250,405.7,2.16,20,10,22759.49
500,60000,335,235,1250,1250,405.7,2.16,20,11,25500
500,60000,335,235,1250,1250,405.7,2.16,20,12,22700
500,60000,335,235,1250,1250,405.7,2.16,25,1,0
500,60000,335,235,1250,1250,405.7,2.16,25,2,21632.37
500,60000,335,235,1250,1250,405.7,2.16,25,3,34950.97
500,60000,335,235,1250,1250,405.7,2.16,25,4,34003.89
500,60000,335,235,1250,1250,405.7,2.16,25,5,34003.89
500,60000,335,235,1250,1250,405.7,2.16,25,6,32808.68
500,60000,335,235,1250,1250,405.7,2.16,25,7,23409.25
500,60000,335,235,1250,1250,405.7,2.16,25,8,29352.35
500,60000,335,235,1250,1250,405.7,2.16,25,9,27932.13
500,60000,335,235,1250,1250,405.7,2.16,25,10,28155.64
500,60000,335,235,1250,1250,405.7,2.16,25,11,29200
500,60000,335,235,1250,1250,405.7,2.16,25,12,30400
500,60000,335,235,1250,1250,405.7,2.16,30,1,0
500,60000,335,235,1250,1250,405.7,2.16,30,2,27008.4
500,60000,335,235,1250,1250,405.7,2.16,30,3,42056.27
500,60000,335,235,1250,1250,405.7,2.16,30,4,41517.07
500,60000,335,235,1250,1250,405.7,2.16,30,5,40515.35
500,60000,335,235,1250,1250,405.7,2.16,30,6,40515.35
500,60000,335,235,1250,1250,405.7,2.16,30,7,28663.02
500,60000,335,235,1250,1250,405.7,2.16,30,8,37220.98
500,60000,335,235,1250,1250,405.7,2.16,30,9,34280.83
500,60000,335,235,1250,1250,405.7,2.16,30,10,33628.69
500,60000,335,235,1250,1250,405.7,2.16,30,11,39100
500,60000,335,235,1250,1250,405.7,2.16,30,12,34000
500,60000,335,235,1250,1250,405.7,2.16,35,1,0
500,60000,335,235,1250,1250,405.7,2.16,35,2,31140.46
500,60000,335,235,1250,1250,405.7,2.16,35,3,49184
500,60000,335,235,1250,1250,405.7,2.16,35,4,46332.34
500,60000,335,235,1250,1250,405.7,2.16,35,5,46332.34
500,60000,335,235,1250,1250,405.7,2.16,35,6,44647.58
500,60000,335,235,1250,1250,405.7,2.16,35,7,34060.67
500,60000,335,235,1250,1250,405.7,2.16,35,8,43237.29
500,60000,335,235,1250,1250,405.7,2.16,35,9,40141.55
500,60000,335,235,1250,1250,405.7,2.16,35,10,40765.28
500,60000,335,235,1250,1250,405.7,2.16,35,11,44300
500,60000,335,235,1250,1250,405.7,2.16,35,12,51200
500,60000,335,235,1250,1250,350.16,3.43,10,1,0
500,60000,335,235,1250,1250,350.16,3.43,10,2,9308.35
500,60000,335,235,1250,1250,350.16,3.43,10,3,12438.92
500,60000,335,235,1250,1250,350.16,3.43,10,4,9492.21
500,60000,335,235,1250,1250,350.16,3.43,10,5,9430.73
500,60000,335,235,1250,1250,350.16,3.43,10,6,9689.11
500,60000,335,235,1250,1250,350.16,3.43,10,7,9817.34
500,60000,335,235,1250,1250,350.16,3.43,10,8,10886.57
500,60000,335,235,1250,1250,350.16,3.43,10,9,11250.04
500,60000,335,235,1250,1250,350.16,3.43,10,10,11936.9
500,60000,335,235,1250,1250,350.16,3.43,10,11,14200
500,60000,335,235,1250,1250,350.16,3.43,10,12,13600
500,60000,335,235,1250,1250,350.16,3.43,15,1,0
500,60000,335,235,1250,1250,350.16,3.43,15,2,14448.17
500,60000,335,235,1250,1250,350.16,3.43,15,3,18058.37
500,60000,335,235,1250,1250,350.16,3.43,15,4,14529.85
500,60000,335,235,1250,1250,350.16,3.43,15,5,15779.27
500,60000,335,235,1250,1250,350.16,3.43,15,6,17057.64
500,60000,335,235,1250,1250,350.16,3.43,15,7,15950.63
500,60000,335,235,1250,1250,350.16,3.43,15,8,17277.47
500,60000,335,235,1250,1250,350.16,3.43,15,9,18168.06
500,60000,335,235,1250,1250,350.16,3.43,15,10,17866.73
500,60000,335,235,1250,1250,350.16,3.43,15,11,20700
500,60000,335,235,1250,1250,350.16,3.43,15,12,18000
500,60000,335,235,1250,1250,350.16,3.43,20,1,0
500,60000,335,235,1250,1250,350.16,3.43,20,2,21235.27
500,60000,335,235,1250,1250,350.16,3.43,20,3,25134.06
500,60000,335,235,1250,1250,350.16,3.43,20,4,20046.62
500,60000,335,235,1250,1250,350.16,3.43,20,5,19976.08
500,60000,335,235,1250,1250,350.16,3.43,20,6,19468.12
500,60000,335,235,1250,1250,350.16,3.43,20,7,21868.81
500,60000,335,235,1250,1250,350.16,3.43,20,8,23235.08
500,60000,335,235,1250,1250,350.16,3.43,20,9,26137.99
500,60000,335,235,1250,1250,350.16,3.43,20,10,25815.83
500,60000,335,235,1250,1250,350.16,3.43,20,11,25200
500,60000,335,235,1250,1250,350.16,3.43,20,12,28400
500,60000,335,235,1250,1250,350.16,3.43,25,1,0
500,60000,335,235,1250,1250,350.16,3.43,25,2,26297.23
500,60000,335,235,1250,1250,350.16,3.43,25,3,32192.44
500,60000,335,235,1250,1250,350.16,3.43,25,4,24105.48
500,60000,335,235,1250,1250,350.16,3.43,25,5,23938.11
500,60000,335,235,1250,1250,350.16,3.43,25,6,26001.11
500,60000,335,235,1250,1250,350.16,3.43,25,7,25870.42
500,60000,335,235,1250,1250,350.16,3.43,25,8,28801.96
500,60000,335,235,1250,1250,350.16,3.43,25,9,36051.01
500,60000,335,235,1250,1250,350.16,3.43,25,10,33299.64
500,60000,335,235,1250,1250,350.16,3.43,25,11,35900
500,60000,335,235,1250,1250,350.16,3.43,25,12,39200
500,60000,335,235,1250,1250,350.16,3.43,30,1,0
500,60000,335,235,1250,1250,350.16,3.43,30,2,31045.24
500,60000,335,235,1250,1250,350.16,3.43,30,3,39202.54
500,60000,335,235,1250,1250,350.16,3.43,30,4,31369.81
500,60000,335,235,1250,1250,350.16,3.43,30,5,32323.37
500,60000,335,235,1250,1250,350.16,3.43,30,6,33476.44
500,60000,335,235,1250,1250,350.16,3.43,30,7,32698.58
500,60000,335,235,1250,1250,350.16,3.43,30,8,36529.65
500,60000,335,235,1250,1250,350.16,3.43,30,9,40582.81
500,60000,335,235,1250,1250,350.16,3.43,30,10,39616.01
500,60000,335,235,1250,1250,350.16,3.43,30,11,37400
500,60000,335,235,1250,1250,350.16,3.43,30,12,39400
500,60000,335,235,1250,1250,350.16,3.43,35,1,0
500,60000,335,235,1250,1250,350.16,3.43,35,2,36672.6
