z,v
1.47,1.25E+04
1.47,1.25E+04
1.47,1.25E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.30E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.34E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.39E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.42E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.47,1.47E+04
1.46,1.47E+04
1.46,1.47E+04
1.46,1.47E+04
1.46,1.47E+04
1.46,1.47E+04
1.46,1.47E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.46,1.52E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.45,1.53E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.44,1.52E+04
1.43,1.52E+04
1.43,1.52E+04
1.43,1.52E+04
1.43,1.52E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.43,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.48E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.42,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.41E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.30E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.22E+04
1.41,1.14E+04
1.41,1.14E+04
1.41,1.14E+04
1.41,1.14E+04
1.41,1.14E+04
1.41,1.14E+04
1.42,1.14E+04
1.42,1.14E+04
1.42,1.14E+04
1.42,1.14E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.06E+04
1.42,1.02E+04
1.42,1.02E+04
1.42,1.02E+04
1.42,1.02E+04
1.42,1.02E+04
1.42,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.02E+04
1.43,1.03E+04
1.43,1.03E+04
1.44,1.03E+04
1.44,1.03E+04
1.44,1.03E+04
1.44,1.03E+04
1.44,1.03E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.44,1.05E+04
1.45,1.05E+04
1.45,1.05E+04
1.45,1.05E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.45,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.06E+04
1.46,1.05E+04
1.46,1.05E+04
1.46,1.05E+04
1.46,1.05E+04
1.46,1.05E+04
1.46,1.05E+04
1.47,1.05E+04
1.47,1.05E+04
1.47,1.05E+04
1.47,1.05E+04
1.47,1.05E+04
1.47,1.05E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.47,1.03E+04
1.48,1.03E+04
1.48,1.03E+04
1.48,1.03E+04
1.48,1.03E+04
1.48,1.03E+04
1.48,1.03E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.05E+04
1.49,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.06E+04
1.5,1.06E+04
1.5,1.06E+04
1.5,1.06E+04
1.5,1.06E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.51,1.08E+04
1.52,1.08E+04
1.52,1.08E+04
1.52,1.11E+04
1.52,1.11E+04
1.52,1.11E+04
1.52,1.12E+04
1.52,1.13E+04
1.52,1.13E+04
1.52,1.13E+04
1.52,1.13E+04
1.52,1.13E+04
1.52,1.13E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.15E+04
1.53,1.17E+04
1.53,1.17E+04
1.53,1.17E+04
1.53,1.17E+04
1.53,1.17E+04
1.53,1.19E+04
1.53,1.19E+04
1.53,1.19E+04
1.53,1.19E+04
1.53,1.19E+04
1.53,1.19E+04
1.53,1.19E+04
1.54,1.23E+04
1.54,1.23E+04
1.54,1.23E+04
1.54,1.23E+04
1.54,1.23E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.25E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.29E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.33E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.45E+04
1.54,1.51E+04
1.54,1.51E+04
1.54,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.51E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.53,1.54E+04
1.52,1.54E+04
1.52,1.54E+04
1.52,1.54E+04
1.52,1.54E+04
1.52,1.54E+04
1.52,1.54E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.52,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.53E+04
1.51,1.52E+04
1.51,1.52E+04
1.51,1.52E+04
1.51,1.52E+04
1.51,1.52E+04
1.51,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.52E+04
1.5,1.47E+04
1.5,1.47E+04
1.5,1.47E+04
1.5,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.47E+04
1.49,1.40E+04
1.49,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.40E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.31E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.21E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.10E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.48,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.04E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.49,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.05E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.10E+04
1.5,1.11E+04
1.5,1.11E+04
1.5,1.11E+04
1.5,1.11E+04
1.5,1.11E+04
1.5,1.11E+04
1.5,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.11E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.51,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.52,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.53,1.10E+04
1.54,1.10E+04
1.54,1.10E+04
1.54,1.09E+04
1.54,1.09E+04
1.54,1.09E+04
1.54,1.09E+04
1.54,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.56,1.09E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.56,1.10E+04
1.57,1.10E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.57,1.11E+04
1.58,1.11E+04
1.58,1.11E+04
1.58,1.11E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.58,1.14E+04
1.59,1.14E+04
1.59,1.14E+04
1.59,1.18E+04
1.59,1.18E+04
1.59,1.18E+04
1.59,1.18E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.20E+04
1.59,1.23E+04
1.59,1.23E+04
1.6,1.23E+04
1.6,1.23E+04
1.6,1.23E+04
1.6,1.23E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.26E+04
1.6,1.30E+04
1.6,1.30E+04
1.6,1.30E+04
1.6,1.30E+04
1.6,1.30E+04
1.6,1.33E+04
1.6,1.33E+04
1.6,1.33E+04
1.6,1.33E+04
1.6,1.33E+04
1.6,1.33E+04
1.61,1.33E+04
1.61,1.33E+04
1.61,1.42E+04
1.61,1.42E+04
1.61,1.42E+04
1.61,1.42E+04
1.61,1.42E+04
1.61,1.44E+04
1.61,1.45E+04
1.61,1.45E+04
1.61,1.45E+04
1.61,1.46E+04
1.61,1.46E+04
1.61,1.46E+04
1.61,1.46E+04
1.61,1.46E+04
1.61,1.46E+04
1.6,1.46E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.47E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.50E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.6,1.51E+04
1.59,1.51E+04
1.59,1.51E+04
1.59,1.51E+04
1.59,1.51E+04
1.59,1.51E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.50E+04
1.59,1.49E+04
1.59,1.49E+04
1.59,1.49E+04
1.59,1.49E+04
1.58,1.49E+04
1.58,1.49E+04
1.58,1.49E+04
1.58,1.49E+04
1.58,1.49E+04
1.58,1.49E+04
1.58,1.48E+04
1.58,1.48E+04
1.58,1.48E+04
1.58,1.48E+04
1.58,1.48E+04
1.58,1.45E+04
1.58,1.45E+04
1.58,1.45E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.44E+04
1.57,1.41E+04
1.57,1.41E+04
1.57,1.41E+04
1.57,1.41E+04
1.56,1.41E+04
1.56,1.41E+04
1.56,1.41E+04
1.56,1.41E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.56,1.37E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.30E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.21E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.14E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.09E+04
1.55,1.06E+04
1.55,1.06E+04
1.55,1.06E+04
1.55,1.06E+04
1.55,1.06E+04
1.55,1.06E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.02E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.55,1.00E+04
1.56,1.00E+04
1.56,1.00E+04
1.56,1.00E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.01E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.03E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.56,1.06E+04
1.57,1.06E+04
1.57,1.06E+04
1.57,1.06E+04
1.57,1.06E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.08E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.57,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.09E+04
1.58,1.10E+04
1.58,1.10E+04
1.58,1.10E+04
1.58,1.10E+04
1.58,1.10E+04
1.58,1.10E+04
1.58,1.10E+04
1.59,1.10E+04
1.59,1.10E+04
1.59,1.10E+04
1.59,1.10E+04
1.59,1.12E+04
1.59,1.12E+04
1.59,1.12E+04
1.59,1.12E+04
1.59,1.12E+04
1.59,1.12E+04
1.59,1.12E+04
1.6,1.12E+04
1.6,1.12E+04
1.6,1.12E+04
1.6,1.11E+04
1.6,1.11E+04
1.6,1.11E+04
1.6,1.11E+04
1.6,1.11E+04
1.6,1.11E+04
1.61,1.11E+04
1.61,1.11E+04
1.61,1.11E+04
1.61,1.11E+04
1.61,1.11E+04
1.61,1.08E+04
1.61,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.62,1.08E+04
1.63,1.08E+04
1.63,1.08E+04
1.63,1.08E+04
1.63,1.09E+04
1.63,1.09E+04
1.63,1.09E+04
1.63,1.09E+04
1.63,1.09E+04
1.63,1.09E+04
1.64,1.09E+04
1.64,1.09E+04
1.64,1.09E+04
1.64,1.09E+04
1.64,1.10E+04
1.64,1.10E+04
1.64,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.65,1.10E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.66,1.14E+04
1.67,1.14E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.67,1.18E+04
1.68,1.18E+04
1.68,1.18E+04
1.68,1.18E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.27E+04
1.68,1.37E+04
1.68,1.37E+04
1.68,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.37E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.46E+04
1.69,1.49E+04
1.69,1.49E+04
1.69,1.49E+04
1.69,1.49E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.51E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.69,1.50E+04
1.68,1.50E+04
1.68,1.50E+04
1.68,1.50E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.51E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.68,1.52E+04
1.67,1.52E+04
1.67,1.52E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.50E+04
1.67,1.48E+04
1.67,1.48E+04
1.67,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.48E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.66,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.45E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.65,1.39E+04
1.64,1.39E+04
